# distance_A^-1 band_1_absolute_eV band_2_absolute_eV band_3_absolute_eV band_4_absolute_eV band_5_absolute_eV band_6_absolute_eV band_7_absolute_eV band_8_absolute_eV band_9_absolute_eV band_10_absolute_eV band_11_absolute_eV band_12_absolute_eV band_13_absolute_eV band_14_absolute_eV band_15_absolute_eV band_16_absolute_eV band_17_absolute_eV band_18_absolute_eV band_19_absolute_eV band_20_absolute_eV band_21_absolute_eV band_22_absolute_eV band_23_absolute_eV band_24_absolute_eV band_25_absolute_eV band_26_absolute_eV band_27_absolute_eV band_28_absolute_eV band_29_absolute_eV band_30_absolute_eV band_31_absolute_eV band_32_absolute_eV band_33_absolute_eV band_34_absolute_eV band_35_absolute_eV band_36_absolute_eV band_37_absolute_eV band_38_absolute_eV band_39_absolute_eV band_40_absolute_eV band_41_absolute_eV band_42_absolute_eV band_43_absolute_eV band_44_absolute_eV band_45_absolute_eV band_46_absolute_eV band_47_absolute_eV band_48_absolute_eV band_49_absolute_eV band_50_absolute_eV band_51_absolute_eV band_52_absolute_eV band_53_absolute_eV band_54_absolute_eV band_55_absolute_eV band_56_absolute_eV band_57_absolute_eV band_58_absolute_eV band_59_absolute_eV band_60_absolute_eV band_61_absolute_eV band_62_absolute_eV band_63_absolute_eV band_64_absolute_eV
1.10617452285023e-01 -2.58666700000000e+00 -2.43539000000000e+00 3.41186200000000e+00 3.43195800000000e+00 3.47202300000000e+00 4.63891600000000e+00 4.67658400000000e+00 5.31946400000000e+00 5.33189000000000e+00 5.37410000000000e+00 7.31391600000000e+00 7.35522900000000e+00 3.00913530000000e+01 3.03111350000000e+01 3.04012100000000e+01 3.04085140000000e+01 3.06374300000000e+01 3.06447410000000e+01 3.51700390000000e+01 3.54175790000000e+01 3.62271470000000e+01 3.63333540000000e+01 3.68947740000000e+01 3.69048330000000e+01 3.77421170000000e+01 3.77523670000000e+01 3.79746300000000e+01 3.86448350000000e+01 3.88055730000000e+01 3.94953260000000e+01 3.95403130000000e+01 3.98590310000000e+01 4.04923300000000e+01 4.05083510000000e+01 5.44006370000000e+01 5.49609270000000e+01 6.17339880000000e+01 6.18181340000000e+01 6.18221560000000e+01 6.35656290000000e+01 6.37502440000000e+01 6.37550150000000e+01 7.11426770000000e+01 7.32259540000000e+01 7.33573380000000e+01 7.41682010000000e+01 7.46391580000000e+01 7.46795610000000e+01 7.50483510000000e+01 7.50510720000000e+01 7.66183610000000e+01 7.66739360000000e+01 7.66802500000000e+01 7.80510320000000e+01 9.06812420000000e+01 9.21220740000000e+01 9.29662720000000e+01 9.31956500000000e+01 9.84298290000000e+01 9.84495370000000e+01 9.88453030000000e+01 9.89291620000000e+01 9.95818940000000e+01 1.00075900000000e+02
1.21679197513525e-01 -2.57582900000000e+00 -2.42450600000000e+00 3.41292400000000e+00 3.43188300000000e+00 3.47382200000000e+00 4.63426500000000e+00 4.67838700000000e+00 5.32011200000000e+00 5.33141600000000e+00 5.37616700000000e+00 7.30772000000000e+00 7.35760300000000e+00 3.00280370000000e+01 3.02395620000000e+01 3.03958690000000e+01 3.04031650000000e+01 3.06270270000000e+01 3.06343530000000e+01 3.50713340000000e+01 3.53326720000000e+01 3.63237620000000e+01 3.64233260000000e+01 3.67858310000000e+01 3.67958330000000e+01 3.76351430000000e+01 3.76453710000000e+01 3.79774180000000e+01 3.86475490000000e+01 3.88908720000000e+01 3.96314100000000e+01 3.96817040000000e+01 3.99359310000000e+01 4.06288550000000e+01 4.06435230000000e+01 5.44026650000000e+01 5.49686530000000e+01 6.17197890000000e+01 6.18219600000000e+01 6.18260130000000e+01 6.35319430000000e+01 6.37553750000000e+01 6.37600940000000e+01 7.10161310000000e+01 7.31663840000000e+01 7.31849250000000e+01 7.41702220000000e+01 7.46410220000000e+01 7.46915620000000e+01 7.50533330000000e+01 7.50560680000000e+01 7.66768870000000e+01 7.66786150000000e+01 7.68251600000000e+01 7.82513570000000e+01 9.07323920000000e+01 9.20557450000000e+01 9.30078730000000e+01 9.31219230000000e+01 9.81143600000000e+01 9.81652680000000e+01 9.85378510000000e+01 9.85738160000000e+01 9.95397820000000e+01 9.97007860000000e+01
1.32740942742027e-01 -2.56396700000000e+00 -2.41259300000000e+00 3.41401100000000e+00 3.43180700000000e+00 3.47587100000000e+00 4.62915100000000e+00 4.68038100000000e+00 5.32071500000000e+00 5.33090600000000e+00 5.37854700000000e+00 7.30093800000000e+00 7.36019700000000e+00 2.99607480000000e+01 3.01637560000000e+01 3.03897650000000e+01 3.03970530000000e+01 3.06152910000000e+01 3.06226300000000e+01 3.49683760000000e+01 3.52428580000000e+01 3.64268650000000e+01 3.65197770000000e+01 3.66792270000000e+01 3.66892050000000e+01 3.75291390000000e+01 3.75393260000000e+01 3.79806940000000e+01 3.86505330000000e+01 3.89790910000000e+01 3.97652950000000e+01 3.98245780000000e+01 4.00193620000000e+01 4.07672940000000e+01 4.07809200000000e+01 5.44045280000000e+01 5.49767240000000e+01 6.17041500000000e+01 6.18261640000000e+01 6.18302400000000e+01 6.34951290000000e+01 6.37609950000000e+01 6.37656740000000e+01 7.08807230000000e+01 7.30128180000000e+01 7.31168200000000e+01 7.41724420000000e+01 7.46430440000000e+01 7.47047050000000e+01 7.50587800000000e+01 7.50615270000000e+01 7.66813790000000e+01 7.66833150000000e+01 7.70253700000000e+01 7.84540970000000e+01 9.07886660000000e+01 9.19817390000000e+01 9.30394930000000e+01 9.30537160000000e+01 9.78455370000000e+01 9.78939180000000e+01 9.82596740000000e+01 9.82853930000000e+01 9.93445510000000e+01 9.95585200000000e+01
1.43802687970529e-01 -2.55108500000000e+00 -2.39965300000000e+00 3.41510700000000e+00 3.43173300000000e+00 3.47819000000000e+00 4.62357900000000e+00 4.68256200000000e+00 5.32125500000000e+00 5.33036300000000e+00 5.38125700000000e+00 7.29357400000000e+00 7.36301000000000e+00 2.98898710000000e+01 3.00841760000000e+01 3.03828240000000e+01 3.03901050000000e+01 3.06021300000000e+01 3.06094790000000e+01 3.48617450000000e+01 3.51486350000000e+01 3.65344100000000e+01 3.65759500000000e+01 3.65856040000000e+01 3.66225840000000e+01 3.74244710000000e+01 3.74346330000000e+01 3.79843510000000e+01 3.86537900000000e+01 3.90696730000000e+01 3.98946830000000e+01 3.99687930000000e+01 4.01111720000000e+01 4.09074160000000e+01 4.09202210000000e+01 5.44061270000000e+01 5.49850310000000e+01 6.16870560000000e+01 6.18307440000000e+01 6.18348380000000e+01 6.34552310000000e+01 6.37671020000000e+01 6.37717490000000e+01 7.07380630000000e+01 7.28418420000000e+01 7.30760410000000e+01 7.41748630000000e+01 7.46452310000000e+01 7.47189740000000e+01 7.50646940000000e+01 7.50674510000000e+01 7.66858980000000e+01 7.66879640000000e+01 7.72264920000000e+01 7.86585470000000e+01 9.08494450000000e+01 9.18995880000000e+01 9.29480360000000e+01 9.31037370000000e+01 9.75301970000000e+01 9.75487610000000e+01 9.79767350000000e+01 9.80630980000000e+01 9.90880110000000e+01 9.92474250000000e+01
1.54864433199032e-01 -2.53718500000000e+00 -2.38568900000000e+00 3.41619900000000e+00 3.43166300000000e+00 3.48079200000000e+00 4.61755100000000e+00 4.68492500000000e+00 5.32172100000000e+00 5.32978900000000e+00 5.38431300000000e+00 7.28562900000000e+00 7.36603700000000e+00 2.98157730000000e+01 3.00012460000000e+01 3.03749690000000e+01 3.03822430000000e+01 3.05874450000000e+01 3.05948030000000e+01 3.47519370000000e+01 3.50504560000000e+01 3.64727590000000e+01 3.64828280000000e+01 3.66523550000000e+01 3.67307250000000e+01 3.73214360000000e+01 3.73315840000000e+01 3.79883540000000e+01 3.86573190000000e+01 3.91621490000000e+01 4.00165000000000e+01 4.01142400000000e+01 4.02140070000000e+01 4.10490480000000e+01 4.10611950000000e+01 5.44073540000000e+01 5.49934520000000e+01 6.16684780000000e+01 6.18356980000000e+01 6.18398060000000e+01 6.34122890000000e+01 6.37736940000000e+01 6.37783160000000e+01 7.05897070000000e+01 7.26725310000000e+01 7.30429450000000e+01 7.41774870000000e+01 7.46475890000000e+01 7.47343550000000e+01 7.50710750000000e+01 7.50738420000000e+01 7.66907300000000e+01 7.66928630000000e+01 7.74276050000000e+01 7.88641400000000e+01 9.09153730000000e+01 9.18094710000000e+01 9.28470760000000e+01 9.31577500000000e+01 9.72625520000000e+01 9.73626980000000e+01 9.76627220000000e+01 9.77336730000000e+01 9.89712200000000e+01 9.91386060000000e+01
1.65926178427534e-01 -2.52227500000000e+00 -2.37070700000000e+00 3.41727400000000e+00 3.43159800000000e+00 3.48369200000000e+00 4.61107200000000e+00 4.68746800000000e+00 5.32210400000000e+00 5.32918700000000e+00 5.38772500000000e+00 7.27710400000000e+00 7.36927700000000e+00 2.97388030000000e+01 2.99153640000000e+01 3.03661170000000e+01 3.03733830000000e+01 3.05711330000000e+01 3.05784970000000e+01 3.46393760000000e+01 3.49487340000000e+01 3.63740400000000e+01 3.63841190000000e+01 3.67724040000000e+01 3.68443420000000e+01 3.72203130000000e+01 3.72304450000000e+01 3.79926870000000e+01 3.86611220000000e+01 3.92561210000000e+01 4.01285190000000e+01 4.02608360000000e+01 4.03297000000000e+01 4.11920540000000e+01 4.12036640000000e+01 5.44080870000000e+01 5.50018530000000e+01 6.16484010000000e+01 6.18410140000000e+01 6.18451310000000e+01 6.33663660000000e+01 6.37807610000000e+01 6.37853620000000e+01 7.04371080000000e+01 7.25053670000000e+01 7.30164520000000e+01 7.41803150000000e+01 7.46501240000000e+01 7.47508320000000e+01 7.50779120000000e+01 7.50806870000000e+01 7.66958900000000e+01 7.66980640000000e+01 7.76283210000000e+01 7.90704050000000e+01 9.09864110000000e+01 9.17111270000000e+01 9.27360640000000e+01 9.32156230000000e+01 9.69709590000000e+01 9.70250080000000e+01 9.73837440000000e+01 9.75062790000000e+01 9.88052940000000e+01 9.89295170000000e+01
1.76987923656036e-01 -2.50636200000000e+00 -2.35471500000000e+00 3.41832500000000e+00 3.43154500000000e+00 3.48690300000000e+00 4.60414400000000e+00 4.69018800000000e+00 5.32240100000000e+00 5.32856400000000e+00 5.39150200000000e+00 7.26800300000000e+00 7.37272800000000e+00 2.96592880000000e+01 2.98268930000000e+01 3.03561810000000e+01 3.03634400000000e+01 3.05530860000000e+01 3.05604540000000e+01 3.45244280000000e+01 3.48438420000000e+01 3.62781070000000e+01 3.62882220000000e+01 3.68973500000000e+01 3.69627170000000e+01 3.71215600000000e+01 3.71316280000000e+01 3.79973450000000e+01 3.86652010000000e+01 3.93512360000000e+01 4.02314710000000e+01 4.04085060000000e+01 4.04571370000000e+01 4.13363190000000e+01 4.13474840000000e+01 5.44082020000000e+01 5.50100930000000e+01 6.16268130000000e+01 6.18466860000000e+01 6.18508100000000e+01 6.33175380000000e+01 6.37882970000000e+01 6.37928790000000e+01 7.02815730000000e+01 7.23407490000000e+01 7.29956020000000e+01 7.41833490000000e+01 7.46528390000000e+01 7.47683950000000e+01 7.50852010000000e+01 7.50879860000000e+01 7.67013840000000e+01 7.67035860000000e+01 7.78283630000000e+01 7.92769510000000e+01 9.10623650000000e+01 9.16041610000000e+01 9.26152420000000e+01 9.32778800000000e+01 9.66917360000000e+01 9.67063050000000e+01 9.70840490000000e+01 9.71431210000000e+01 9.86649010000000e+01 9.88270680000000e+01
1.88049668884539e-01 -2.48944300000000e+00 -2.33770800000000e+00 3.41934200000000e+00 3.43150400000000e+00 3.49043200000000e+00 4.59676900000000e+00 4.69308300000000e+00 5.32260900000000e+00 5.32792100000000e+00 5.39564500000000e+00 7.25832700000000e+00 7.37638700000000e+00 2.95775310000000e+01 2.97361690000000e+01 3.03450680000000e+01 3.03523190000000e+01 3.05331920000000e+01 3.05405630000000e+01 3.44074100000000e+01 3.47361170000000e+01 3.61852090000000e+01 3.61953690000000e+01 3.70123200000000e+01 3.70296250000000e+01 3.70417390000000e+01 3.70892060000000e+01 3.80023260000000e+01 3.86695560000000e+01 3.94472120000000e+01 4.03282360000000e+01 4.05572030000000e+01 4.05931250000000e+01 4.14817610000000e+01 4.14925540000000e+01 5.44075590000000e+01 5.50180120000000e+01 6.16037070000000e+01 6.18527110000000e+01 6.18568410000000e+01 6.32658990000000e+01 6.37962990000000e+01 6.38008660000000e+01 7.01242610000000e+01 7.21790220000000e+01 7.29795660000000e+01 7.41865900000000e+01 7.46557360000000e+01 7.47870320000000e+01 7.50929410000000e+01 7.50957330000000e+01 7.67072120000000e+01 7.67094350000000e+01 7.80275010000000e+01 7.94834470000000e+01 9.11428250000000e+01 9.14879570000000e+01 9.24841610000000e+01 9.33444150000000e+01 9.64108630000000e+01 9.64779250000000e+01 9.68177830000000e+01 9.69161560000000e+01 9.84500220000000e+01 9.85950910000000e+01
1.99111414113041e-01 -2.47151900000000e+00 -2.31968700000000e+00 3.42031900000000e+00 3.43147500000000e+00 3.49428600000000e+00 4.58894900000000e+00 4.69615100000000e+00 5.32273000000000e+00 5.32726100000000e+00 5.40015600000000e+00 7.24807800000000e+00 7.38025100000000e+00 2.94938140000000e+01 2.96434940000000e+01 3.03326790000000e+01 3.03399210000000e+01 3.05113360000000e+01 3.05187070000000e+01 3.42885940000000e+01 3.46258610000000e+01 3.60955110000000e+01 3.61057180000000e+01 3.69282010000000e+01 3.69388850000000e+01 3.71635090000000e+01 3.72155290000000e+01 3.80076290000000e+01 3.86741900000000e+01 3.95438040000000e+01 4.04214690000000e+01 4.07068850000000e+01 4.07347210000000e+01 4.16283130000000e+01 4.16387920000000e+01 5.44060100000000e+01 5.50254400000000e+01 6.15790750000000e+01 6.18590860000000e+01 6.18632190000000e+01 6.32115520000000e+01 6.38047630000000e+01 6.38093160000000e+01 6.99661790000000e+01 7.20204760000000e+01 7.29676350000000e+01 7.41900410000000e+01 7.46588200000000e+01 7.48067280000000e+01 7.51011260000000e+01 7.51039260000000e+01 7.67133730000000e+01 7.67156130000000e+01 7.82255370000000e+01 7.96896030000000e+01 9.12284710000000e+01 9.13630950000000e+01 9.23426070000000e+01 9.34149700000000e+01 9.61224660000000e+01 9.61423690000000e+01 9.65301660000000e+01 9.65367070000000e+01 9.82863970000000e+01 9.83524760000000e+01
2.10173159341543e-01 -2.45259500000000e+00 -2.30065700000000e+00 3.42125400000000e+00 3.43146300000000e+00 3.49846800000000e+00 4.58068500000000e+00 4.69939200000000e+00 5.32276600000000e+00 5.32658800000000e+00 5.40503100000000e+00 7.23725800000000e+00 7.38432100000000e+00 2.94083950000000e+01 2.95491460000000e+01 3.03189140000000e+01 3.03261460000000e+01 3.04874030000000e+01 3.04947730000000e+01 3.41682170000000e+01 3.45133490000000e+01 3.60091640000000e+01 3.60194180000000e+01 3.68365170000000e+01 3.68470970000000e+01 3.73015230000000e+01 3.73475760000000e+01 3.80132590000000e+01 3.86791070000000e+01 3.96408000000000e+01 4.05128120000000e+01 4.08575140000000e+01 4.08800190000000e+01 4.17759170000000e+01 4.17861260000000e+01 5.44033920000000e+01 5.50321900000000e+01 6.15529370000000e+01 6.18658090000000e+01 6.18699440000000e+01 6.31546400000000e+01 6.38136860000000e+01 6.38182270000000e+01 6.98082000000000e+01 7.18653540000000e+01 7.29592190000000e+01 7.41937050000000e+01 7.46620930000000e+01 7.48274680000000e+01 7.51097530000000e+01 7.51125610000000e+01 7.67198640000000e+01 7.67221200000000e+01 7.84222990000000e+01 7.98951710000000e+01 9.12293430000000e+01 9.13192270000000e+01 9.21908970000000e+01 9.34901840000000e+01 9.58390850000000e+01 9.58473280000000e+01 9.62434930000000e+01 9.62481300000000e+01 9.80808140000000e+01 9.81570470000000e+01
2.21234904570045e-01 -2.43267600000000e+00 -2.28062100000000e+00 3.42214800000000e+00 3.43146900000000e+00 3.50298100000000e+00 4.57197900000000e+00 4.70280300000000e+00 5.32272300000000e+00 5.32590800000000e+00 5.41026900000000e+00 7.22587000000000e+00 7.38859000000000e+00 2.93215150000000e+01 2.94533760000000e+01 3.03036650000000e+01 3.03108870000000e+01 3.04612770000000e+01 3.04686450000000e+01 3.40464860000000e+01 3.43988250000000e+01 3.59263130000000e+01 3.59366120000000e+01 3.67472820000000e+01 3.67578670000000e+01 3.74436000000000e+01 3.74837040000000e+01 3.80192230000000e+01 3.86843110000000e+01 3.97380180000000e+01 4.06031340000000e+01 4.10090590000000e+01 4.10279120000000e+01 4.19245220000000e+01 4.19345000000000e+01 5.43995400000000e+01 5.50380670000000e+01 6.15252770000000e+01 6.18728740000000e+01 6.18770110000000e+01 6.30952880000000e+01 6.38230630000000e+01 6.38275920000000e+01 6.96510880000000e+01 7.17138790000000e+01 7.29538320000000e+01 7.41975820000000e+01 7.46655580000000e+01 7.48492390000000e+01 7.51188170000000e+01 7.51216340000000e+01 7.67266830000000e+01 7.67289530000000e+01 7.86176340000000e+01 8.00999230000000e+01 9.10860790000000e+01 9.14149240000000e+01 9.20285480000000e+01 9.35689400000000e+01 9.55569790000000e+01 9.55850240000000e+01 9.59712470000000e+01 9.59905460000000e+01 9.79701660000000e+01 9.80333150000000e+01
2.32296649798548e-01 -2.41176500000000e+00 -2.25958200000000e+00 3.42300200000000e+00 3.43149700000000e+00 3.50782400000000e+00 4.56283300000000e+00 4.70638200000000e+00 5.32260700000000e+00 5.32522500000000e+00 5.41586400000000e+00 7.21391600000000e+00 7.39305600000000e+00 2.92333900000000e+01 2.93564110000000e+01 3.02868240000000e+01 3.02940340000000e+01 3.04328470000000e+01 3.04402110000000e+01 3.39235850000000e+01 3.42825120000000e+01 3.58470970000000e+01 3.58574390000000e+01 3.66608310000000e+01 3.66714480000000e+01 3.75892950000000e+01 3.76235880000000e+01 3.80255390000000e+01 3.86898070000000e+01 3.98353020000000e+01 4.06928690000000e+01 4.11614910000000e+01 4.11777580000000e+01 4.20740870000000e+01 4.20838640000000e+01 5.43942770000000e+01 5.50428610000000e+01 6.14961090000000e+01 6.18802800000000e+01 6.18844170000000e+01 6.30336580000000e+01 6.38328900000000e+01 6.38374080000000e+01 6.94955120000000e+01 7.15662390000000e+01 7.29510720000000e+01 7.42016770000000e+01 7.46692180000000e+01 7.48720270000000e+01 7.51283150000000e+01 7.51311400000000e+01 7.67338260000000e+01 7.67361100000000e+01 7.88114070000000e+01 8.03036590000000e+01 9.09336980000000e+01 9.15149260000000e+01 9.18562120000000e+01 9.36535100000000e+01 9.52732130000000e+01 9.53009340000000e+01 9.56783770000000e+01 9.56883490000000e+01 9.77739010000000e+01 9.79308960000000e+01
2.43358395027050e-01 -2.38986700000000e+00 -2.23754500000000e+00 3.42382000000000e+00 3.43155000000000e+00 3.51299400000000e+00 4.55324900000000e+00 4.71012700000000e+00 5.32242300000000e+00 5.32454800000000e+00 5.42181000000000e+00 7.20139900000000e+00 7.39771500000000e+00 2.91442220000000e+01 2.92584570000000e+01 3.02682760000000e+01 3.02754740000000e+01 3.04020040000000e+01 3.04093630000000e+01 3.37996730000000e+01 3.41646090000000e+01 3.57716510000000e+01 3.57820290000000e+01 3.65773460000000e+01 3.65880030000000e+01 3.77383470000000e+01 3.77669520000000e+01 3.80322630000000e+01 3.86956040000000e+01 3.99325160000000e+01 4.07822150000000e+01 4.13147870000000e+01 4.13291690000000e+01 4.22245760000000e+01 4.22341780000000e+01 5.43874130000000e+01 5.50463490000000e+01 6.14654510000000e+01 6.18880220000000e+01 6.18921580000000e+01 6.29699330000000e+01 6.38431600000000e+01 6.38476690000000e+01 6.93420560000000e+01 7.14225920000000e+01 7.29506010000000e+01 7.42059900000000e+01 7.46730760000000e+01 7.48958150000000e+01 7.51382410000000e+01 7.51410740000000e+01 7.67412900000000e+01 7.67435870000000e+01 7.90034990000000e+01 8.05062000000000e+01 9.07724680000000e+01 9.16201610000000e+01 9.16741170000000e+01 9.37397270000000e+01 9.50028370000000e+01 9.50221960000000e+01 9.54010220000000e+01 9.54469230000000e+01 9.76663510000000e+01 9.77600600000000e+01
2.54420140255552e-01 -2.36698800000000e+00 -2.21451300000000e+00 3.42460800000000e+00 3.43163200000000e+00 3.51849000000000e+00 4.54322900000000e+00 4.71403700000000e+00 5.32217200000000e+00 5.32388700000000e+00 5.42810300000000e+00 7.18832200000000e+00 7.40256400000000e+00 2.90541920000000e+01 2.91596990000000e+01 3.02479060000000e+01 3.02550900000000e+01 3.03686470000000e+01 3.03760030000000e+01 3.36748950000000e+01 3.40452970000000e+01 3.57001000000000e+01 3.57105110000000e+01 3.64969780000000e+01 3.65076800000000e+01 3.78905270000000e+01 3.79133140000000e+01 3.80397000000000e+01 3.87017180000000e+01 4.00295450000000e+01 4.08712510000000e+01 4.14689220000000e+01 4.14818990000000e+01 4.23759570000000e+01 4.23854050000000e+01 5.43787520000000e+01 5.50482910000000e+01 6.14333370000000e+01 6.18961010000000e+01 6.19002360000000e+01 6.29043210000000e+01 6.38538750000000e+01 6.38583730000000e+01 6.91912420000000e+01 7.12830780000000e+01 7.29521430000000e+01 7.42105260000000e+01 7.46771350000000e+01 7.49205850000000e+01 7.51485950000000e+01 7.51514360000000e+01 7.67490780000000e+01 7.67513880000000e+01 7.91938090000000e+01 8.07073810000000e+01 9.06020800000000e+01 9.14822500000000e+01 9.17299970000000e+01 9.38324430000000e+01 9.47170010000000e+01 9.47236210000000e+01 9.51189070000000e+01 9.51440180000000e+01 9.74665970000000e+01 9.75712850000000e+01
2.65481885484054e-01 -2.34313400000000e+00 -2.19049200000000e+00 3.42537200000000e+00 3.43174500000000e+00 3.52430700000000e+00 4.53277600000000e+00 4.71811000000000e+00 5.32185500000000e+00 5.32325600000000e+00 5.43473600000000e+00 7.17468900000000e+00 7.40760100000000e+00 2.89634660000000e+01 2.90603030000000e+01 3.02255890000000e+01 3.02327610000000e+01 3.03326870000000e+01 3.03400420000000e+01 3.35493790000000e+01 3.39247410000000e+01 3.56325640000000e+01 3.56430010000000e+01 3.64198670000000e+01 3.64306140000000e+01 3.80395050000000e+01 3.80465990000000e+01 3.80698780000000e+01 3.87081760000000e+01 4.01262880000000e+01 4.09599910000000e+01 4.16238790000000e+01 4.16357860000000e+01 4.25282030000000e+01 4.25375150000000e+01 5.43680880000000e+01 5.50484360000000e+01 6.13998060000000e+01 6.19045150000000e+01 6.19086470000000e+01 6.28370510000000e+01 6.38650280000000e+01 6.38695180000000e+01 6.90435290000000e+01 7.11478100000000e+01 7.29554660000000e+01 7.42152870000000e+01 7.46813980000000e+01 7.49463230000000e+01 7.51593730000000e+01 7.51622220000000e+01 7.67571860000000e+01 7.67595090000000e+01 7.93822450000000e+01 8.09070560000000e+01 9.04232730000000e+01 9.12815970000000e+01 9.18445390000000e+01 9.39287370000000e+01 9.44426750000000e+01 9.44488520000000e+01 9.48410690000000e+01 9.48930910000000e+01 9.72806030000000e+01 9.74254260000000e+01
2.76543630712557e-01 -2.31830900000000e+00 -2.16548500000000e+00 3.42611800000000e+00 3.43189300000000e+00 3.53044100000000e+00 4.52189200000000e+00 4.72234600000000e+00 5.32146800000000e+00 5.32267400000000e+00 5.44170400000000e+00 7.16050300000000e+00 7.41282000000000e+00 2.88721970000000e+01 2.89604220000000e+01 3.02011980000000e+01 3.02083580000000e+01 3.02940500000000e+01 3.03014110000000e+01 3.34232400000000e+01 3.38030900000000e+01 3.55691490000000e+01 3.55796070000000e+01 3.63461430000000e+01 3.63569340000000e+01 3.80525020000000e+01 3.82036380000000e+01 3.82183770000000e+01 3.87150370000000e+01 4.02226570000000e+01 4.10484160000000e+01 4.17796380000000e+01 4.17907190000000e+01 4.26812900000000e+01 4.26904820000000e+01 5.43552030000000e+01 5.50465180000000e+01 6.13649180000000e+01 6.19132550000000e+01 6.19173850000000e+01 6.27683770000000e+01 6.38766120000000e+01 6.38810930000000e+01 6.88993280000000e+01 7.10168850000000e+01 7.29603840000000e+01 7.42202750000000e+01 7.46858690000000e+01 7.49730150000000e+01 7.51705660000000e+01 7.51734230000000e+01 7.67656070000000e+01 7.67679420000000e+01 7.95687350000000e+01 8.11050950000000e+01 9.02359230000000e+01 9.10717670000000e+01 9.19638610000000e+01 9.40285280000000e+01 9.41642130000000e+01 9.41724810000000e+01 9.45558840000000e+01 9.45640760000000e+01 9.72274240000000e+01 9.73471900000000e+01
2.87605375941059e-01 -2.29252000000000e+00 -2.13949800000000e+00 3.42685400000000e+00 3.43208100000000e+00 3.53688500000000e+00 4.51057900000000e+00 4.72674300000000e+00 5.32101000000000e+00 5.32215400000000e+00 5.44900100000000e+00 7.14576600000000e+00 7.41822000000000e+00 2.87805210000000e+01 2.88601910000000e+01 3.01745840000000e+01 3.01817380000000e+01 3.02526880000000e+01 3.02600680000000e+01 3.32965830000000e+01 3.36804830000000e+01 3.55099540000000e+01 3.55204250000000e+01 3.62759310000000e+01 3.62867660000000e+01 3.80607350000000e+01 3.83639120000000e+01 3.83740590000000e+01 3.87224580000000e+01 4.03185780000000e+01 4.11364900000000e+01 4.19361830000000e+01 4.19466160000000e+01 4.28351970000000e+01 4.28442830000000e+01 5.43398740000000e+01 5.50422600000000e+01 6.13287380000000e+01 6.19223190000000e+01 6.19264460000000e+01 6.26985730000000e+01 6.38886220000000e+01 6.38930930000000e+01 6.87590020000000e+01 7.08903740000000e+01 7.29667340000000e+01 7.42254950000000e+01 7.46905500000000e+01 7.50006430000000e+01 7.51821680000000e+01 7.51850330000000e+01 7.67743360000000e+01 7.67766840000000e+01 7.97532140000000e+01 8.13013750000000e+01 9.00405980000000e+01 9.08541950000000e+01 9.20876190000000e+01 9.38905380000000e+01 9.39031320000000e+01 9.41320000000000e+01 9.42824090000000e+01 9.42885630000000e+01 9.70351450000000e+01 9.70861190000000e+01
2.98667121169561e-01 -2.26577300000000e+00 -2.11253600000000e+00 3.42758700000000e+00 3.43231200000000e+00 3.54363600000000e+00 4.49883800000000e+00 4.73130100000000e+00 5.32049300000000e+00 5.32169700000000e+00 5.45662300000000e+00 7.13048300000000e+00 7.42379700000000e+00 2.86885640000000e+01 2.87597340000000e+01 3.01455620000000e+01 3.01527200000000e+01 3.02086040000000e+01 3.02160290000000e+01 3.31695030000000e+01 3.35570430000000e+01 3.54550610000000e+01 3.54655390000000e+01 3.62093510000000e+01 3.62202250000000e+01 3.80690440000000e+01 3.85258680000000e+01 3.85327480000000e+01 3.87310750000000e+01 4.04139850000000e+01 4.12241700000000e+01 4.20934980000000e+01 4.21034150000000e+01 4.29899050000000e+01 4.29988960000000e+01 5.43218730000000e+01 5.50353700000000e+01 6.12913470000000e+01 6.19316980000000e+01 6.19358210000000e+01 6.26279370000000e+01 6.39010480000000e+01 6.39055110000000e+01 6.86228860000000e+01 7.07683360000000e+01 7.29743690000000e+01 7.42309480000000e+01 7.46954450000000e+01 7.50291820000000e+01 7.51941690000000e+01 7.51970410000000e+01 7.67833620000000e+01 7.67857230000000e+01 7.99356230000000e+01 8.14957800000000e+01 8.98375600000000e+01 9.06289870000000e+01 9.22165430000000e+01 9.36178480000000e+01 9.36326100000000e+01 9.40062910000000e+01 9.40193790000000e+01 9.42463570000000e+01 9.68482220000000e+01 9.69701620000000e+01
